0	2.5e+07
0.621242	2.5e+07
1.24248	2.5e+07
1.86373	2.5e+07
2.48497	2.5e+07
3.10621	2.5e+07
3.72745	2.5e+07
4.3487	2.5e+07
4.96994	2.5e+07
5.59118	2.5e+07
6.21242	2.5e+07
6.83367	2.5e+07
7.45491	2.5e+07
8.07615	2.5e+07
8.69739	2.5e+07
9.31864	2.5e+07
9.93988	2.5e+07
10.5611	2.5e+07
11.1824	2.5e+07
11.8036	2.5e+07
12.4248	2.5e+07
13.0461	2.50001e+07
13.6673	2.50001e+07
14.2886	2.50001e+07
14.9098	2.50001e+07
15.5311	2.50001e+07
16.1523	2.50001e+07
16.7735	2.50001e+07
17.3948	2.50001e+07
18.016	2.50001e+07
18.6373	2.50001e+07
19.2585	2.50001e+07
19.8798	2.50001e+07
20.501	2.50001e+07
21.1222	2.50001e+07
21.7435	2.50001e+07
22.3647	2.50001e+07
22.986	2.50001e+07
23.6072	2.50002e+07
24.2285	2.50002e+07
24.8497	2.50002e+07
25.4709	2.50002e+07
26.0922	2.50002e+07
26.7134	2.50002e+07
27.3347	2.50002e+07
27.9559	2.50003e+07
28.5772	2.50003e+07
29.1984	2.50003e+07
29.8196	2.50003e+07
30.4409	2.50003e+07
31.0621	2.50003e+07
31.6834	2.50004e+07
32.3046	2.50004e+07
32.9259	2.50004e+07
33.5471	2.50004e+07
34.1683	2.50004e+07
34.7896	2.50005e+07
35.4108	2.50005e+07
36.0321	2.50005e+07
36.6533	2.50006e+07
37.2745	2.50006e+07
37.8958	2.50006e+07
38.517	2.50007e+07
39.1383	2.50007e+07
39.7595	2.50008e+07
40.3808	2.50008e+07
41.002	2.50008e+07
41.6232	2.50009e+07
42.2445	2.50009e+07
42.8657	2.5001e+07
43.487	2.5001e+07
44.1082	2.5001e+07
44.7295	2.50011e+07
45.3507	2.50012e+07
45.9719	2.50013e+07
46.5932	2.50014e+07
47.2144	2.50015e+07
47.8357	2.50016e+07
48.4569	2.50017e+07
49.0782	2.50018e+07
49.6994	2.50019e+07
50.3206	2.5002e+07
50.9419	2.50021e+07
51.5631	2.50022e+07
52.1844	2.50023e+07
52.8056	2.50023e+07
53.4269	2.50025e+07
54.0481	2.50027e+07
54.6693	2.5003e+07
55.2906	2.50032e+07
55.9118	2.50034e+07
56.5331	2.50037e+07
57.1543	2.50039e+07
57.7756	2.50041e+07
58.3968	2.50044e+07
59.018	2.50046e+07
59.6393	2.50048e+07
60.2605	2.5005e+07
60.8818	2.50053e+07
61.503	2.50055e+07
62.1242	2.50057e+07
62.7455	2.5006e+07
63.3667	2.50064e+07
63.988	2.50069e+07
64.6092	2.50073e+07
65.2305	2.50077e+07
65.8517	2.50081e+07
66.4729	2.50086e+07
67.0942	2.5009e+07
67.7154	2.50094e+07
68.3367	2.50098e+07
68.9579	2.50103e+07
69.5792	2.50108e+07
70.2004	2.50114e+07
70.8216	2.50123e+07
71.4429	2.50132e+07
72.0641	2.5014e+07
72.6854	2.50149e+07
73.3066	2.50158e+07
73.9279	2.50166e+07
74.5491	2.50175e+07
75.1703	2.50184e+07
75.7916	2.50192e+07
76.4128	2.50201e+07
77.0341	2.5021e+07
77.6553	2.50222e+07
78.2766	2.50238e+07
78.8978	2.50253e+07
79.519	2.50269e+07
80.1403	2.50284e+07
80.7615	2.503e+07
81.3828	2.50315e+07
82.004	2.50331e+07
82.6253	2.50346e+07
83.2465	2.50362e+07
83.8677	2.50377e+07
84.489	2.50395e+07
85.1102	2.50422e+07
85.7315	2.50449e+07
86.3527	2.50475e+07
86.9739	2.50502e+07
87.5952	2.50529e+07
88.2164	2.50556e+07
88.8377	2.50582e+07
89.4589	2.50609e+07
